"id","name","ingredientType","description","isActive","isDeleted","createdAt","updatedAt","restaurantId","name_ol","isDefault"
"228","Cereal Integral",NULL,NULL,"1","0","2023-09-26 05:53:20","2023-09-26 05:53:20","1","Whole Cereal","1"
"229","Galinha inteira",NULL,NULL,"1","0","2023-09-26 05:53:20","2023-09-26 05:53:20","1","Whole Chicken","1"
"230","Galinha inteira",NULL,NULL,"1","0","2023-09-26 05:53:20","2023-09-26 05:53:20","1","Whole Fusili","1"
"231","pescada inteira",NULL,NULL,"1","0","2023-09-26 05:53:20","2023-09-26 05:53:20","1","Whole hake","1"
"232","Pão de trigo integral",NULL,NULL,"1","0","2023-09-26 05:53:20","2023-09-26 05:53:20","1","Whole wheat toast","1"
"233","Farinha integral",NULL,NULL,"1","0","2023-09-26 05:53:20","2023-09-26 05:53:20","1","Wholemeal flour","1"
"234","Macarrão Integral",NULL,NULL,"1","0","2023-09-26 05:53:20","2023-09-26 05:53:20","1","Wholemeal Pasta","1"
"235","Arroz selvagem",NULL,NULL,"1","0","2023-09-26 05:53:20","2023-09-26 05:53:20","1","Wild rice","1"
"236","pimentão amarelo",NULL,NULL,"1","0","2023-09-26 05:53:20","2023-09-26 05:53:20","1","Yellow bell pepper","1"
"237","Abobrinha",NULL,NULL,"1","0","2023-09-26 05:53:20","2023-09-26 05:53:20","1","Zucchini","1"
"238","Batata Agria",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Agria potato","1"
"239","Amêndoa",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Almond","1"
"240","Anchovas",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Anchovies","1"
"241","Gala da Maçã",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Apple Gala","1"
"242","Sumo de ma",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Apple juice","1"
"243","Tarte de ma",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Apple pie","1"
"244","Geléia de damasco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Apricot Jam","1"
"245","Espargos",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Asparagus","1"
"246","massa de abacate",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Avocado mass","1"
"247","Batatas assadas",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Baked potatoes","1"
"248","molho de manjericão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Basil bunch","1"
"249","Arroz basmati",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Basmati rice","1"
"250","folha de louro",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Bay leaf","1"
"251","Bife",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Beefsteak","1"
"252","Beterraba",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Beet","1"
"253","Feijão preto",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Black bean","1"
"254","Azeitona preta",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Black Olive","1"
"255","Azeitona preta",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Black Olive (boneless)","1"
"256","massa preta",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Black Pasta","1"
"257","Pimenta preta",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Black pepper","1"
"258","gergelim preto",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Black sesame seed","1"
"259","melancia preta",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Black watermelon","1"
"260","Pão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Bread","1"
"261","Migalhas de pão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Bread crumbs","1"
"262","Brócolis",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Broccoli","1"
"263","açúcar mascavo",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Brown sugar","1"
"264","Bulgur",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Bulgur","1"
"265","Manteiga",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Butter","1"
"266","alcaparras",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Capers","1"
"267","arroz carolino",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Carolino rice","1"
"268","arroz carolino",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Carrot","1"
"269","Caju",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cashew","1"
"270","Couve-flor",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cauliflower","1"
"271","Queijo cheddar",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cheddar cheese","1"
"272","Queijo cheddar",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cherry Tomato","1"
"273","sementes de chia",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chia seeds","1"
"274","Hambúrguer de frango",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chicken burger","1"
"275","coxinha de frango",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chicken drumstick","1"
"276","grão de bico",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chickpea","1"
"277","grão de bico",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chili pepper","1"
"278","grão de bico",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chinese cabbage","1"
"279","Cebolinha em molho",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chives in bunch","1"
"280","Sorvete de chocolate",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chocolate ice cream","1"
"281","Mousse de chocolate",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chocolate mousse","1"
"282","Torta de chocolate",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chocolate pie","1"
"283","bebida de soja com chocolate",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chocolate soy drink","1"
"284","Manteiga de amendoim picada",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chopped Peanut Butter","1"
"285","chouriço",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Chorizo","1"
"286","Vinagre de cidra",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cider vinegar","1"
"287","Cacau em pó",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cocoa powder","1"
"288","Leite de côco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Coconut milk","1"
"289","Bacalhau",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Codfish","1"
"290","pescoço de bacalhau",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Codfish neck","1"
"291","Café",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Coffee","1"
"292","sorvete de café",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Coffee ice cream","1"
"293","couve",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Collard greens","1"
"294","Cozinhar Chocolate",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cooking Chocolate","1"
"295","Coentro",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Coriander","1"
"296","amido de milho",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cornstarch","1"
"297","Costoletão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Costoletón","1"
"298","Queijo tipo cottage",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cottage cheese","1"
"299","cuscuz",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Couscous","1"
"300","hambúrguer de vaca",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cow burger","1"
"301","Iogurte cremoso de baunilha",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Creamy vanilla yogurt","1"
"302","Pepino",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cucumber","1"
"303","Cominho",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cumin","1"
"304","requeijão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Curd cheese","1"
"305","Curry",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Curry","1"
"306","chocos",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Cuttlefish","1"
"307","datas",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Dates","1"
"308","Biscoito Digestivo",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Digestive Cracker","1"
"309","alho seco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Dried garlic","1"
"310","alho seco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Dried garlic","1"
"311","alho seco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Dried garlic","1"
"312","tomate seco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Dried Tomatoes","1"
"313","perna de pato",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Duck leg","1"
"314","Edamame",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Edamame","1"
"315","Beringela",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Eggplant","1"
"316","Ovos",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Eggs","1"
"317","Funcho",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Fennel","1"
"318","Queijo feta",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Feta cheese","1"
"319","tiras de filé",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Fillet strips","1"
"320","sal fino",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Fine salt","1"
"321","caldo de peixe",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Fish Broth","1"
"322","Farinha",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Flour","1"
"323","feijão françês",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","French bean","1"
"324","Queijo fresco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Fresh cheese","1"
"325","peito de frango fresco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Fresh chicken breast","1"
"326","peito de peru fresco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Fresh turkey breast","1"
"327","Macarrão Fusilli",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Fusili Pasta","1"
"328","Manteiga de alho e ervas",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Garlic & Herb Butter","1"
"329","Pó de alho",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Garlic powder","1"
"330","Gigante Portobello Marron",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Giant Portobello Marron","1"
"331","Ruivo",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Ginger","1"
"332","Queijo de cabra",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Goat cheese","1"
"333","Dourado",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Golden","1"
"334","Maçã Dourada",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Golden apple","1"
"335","queijo grana",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Grana cheese","1"
"336","granola",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Granola","1"
"337","iogurte grego",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Greek yogurt","1"
"338","Vagens",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Green beans","1"
"339","Pimentão verde",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Green bell pepper","1"
"340","Repolho verde",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Green Cabbage","1"
"341","Lentilhas verdes",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Green lentils","1"
"342","Garoupa",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Grouper","1"
"343","Filete de Pescada",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Hake Fillet","1"
"344","presunto",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Ham","1"
"345","Avelã",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Hazelnut","1"
"346","Mel",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Honey","1"
"347","arroz de jasmim",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Jasmine rice","1"
"348","Ketchup",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Ketchup","1"
"349","alho-poró",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Leek","1"
"350","Limão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Lemon","1"
"351","Alface",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Lettuce","1"
"352","Lima",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Lime","1"
"353","inguini nero",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Linguini nero","1"
"354","Alface de folhas soltas",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Loose-leaf lettuce","1"
"355","Alface de folhas soltas",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Loose-leaf lettuce","1"
"356","Leite sem lactose com baixo teor de gordura",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Low-fat lactose-free milk","1"
"357","manga",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Mango","1"
"358","Maionese",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Mayonnaise","1"
"359","Lombo de Vaca Picada",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Minced Beef Tenderloin","1"
"360","vitela picada",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Minced veal","1"
"361","Hortelã em cacho",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Mint in bunch","1"
"362","queijo da serra",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Mountain cheese","1"
"363","Queijo mussarela",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Mozzarella cheese","1"
"364","Brotos de feijão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Mung beans","1"
"365","mostarda com sementes",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Mustard with seeds","1"
"366","iogurte natural",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Natural yogurt","1"
"367","Macarrão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Noodles","1"
"368","Penne de Aveia",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Oat Penne pasta","1"
"369","Aveia",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Oats","1"
"370","Polvo",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Octopus","1"
"371","Azeite",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Olive oil","1"
"372","Cebola",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Onion","1"
"373","Cebola",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Onion","1"
"374","Cebola",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Onion","1"
"375","Cebola",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Onion","1"
"376","Cebola, frita",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Onion, fried","1"
"377","Cebola, frita",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Orange","1"
"378","batata doce laranja",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Orange sweet potato","1"
"379","Orégano",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Oregano","1"
"380","páprica",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Paprika","1"
"381","Cogumelo Paris com pé",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Paris Mushroom with foot","1"
"382","parmesão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Parmesan","1"
"383","molho de salsa",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Parsley bunch","1"
"384","Maracujá",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Passionfruit","1"
"385","Amendoim",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Peanut","1"
"386","Amendoim",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Peanut Butter Creamy","1"
"387","Ervilhas",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Peas","1"
"388","Macarrão Penne",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Penne Pasta","1"
"389","Pesto",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Pesto","1"
"390","Petit gateau",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Petit gateau","1"
"391","Massa Pevide",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Pevide Pasta","1"
"392","picanha",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Picanha","1"
"393","Leitão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Piglet","1"
"394","Abacaxi",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Pineapple","1"
"395","Abacaxi",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Pineapple","1"
"396","Carne de porco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Pork","1"
"397","hambúrguer de porco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Pork burger","1"
"398","pescoço de porco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Pork neck","1"
"399","Costelas de porco",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Pork ribs","1"
"400","Cogumelo Portobello Marron",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Portobello Marron Mushroom","1"
"401","Posta mirandesa (bife do Minho)",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Posta mirandesa (steak from Minho)","1"
"402","Ameixa seca",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Prune","1"
"403","massa folhada",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Puff Pastry","1"
"404","Abóbora",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Pumpkin","1"
"405","doce de abóbora",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Pumpkin jam","1"
"406","Quinoa",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Quinoa","1"
"407","quinua tricolor",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Quinoa tricolor","1"
"408","Passas de uva",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Raisins","1"
"409","Geleia de framboesa",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Raspberry jam","1"
"410","pimentão vermelho",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Red bell pepper","1"
"411","repolho roxo",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Red cabbage","1"
"412","pimenta vermelha",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Red chilli","1"
"413","cebola vermelha",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Red onion","1"
"414","vinagre de vinho tinto",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Red wine vinegar","1"
"415","arroz de risoto",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Risotto rice","1"
"416","pêra rocha",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Rocha pear","1"
"417","Foguete",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Rocket","1"
"418","ramo de alecrim",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Rosemary branch","1"
"419","Açafrão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Saffron","1"
"420","Salmão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Salmon","1"
"421","tártaro de salmão",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Salmon tartar","1"
"422","patê de sardinha",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Sardine paté","1"
"423","Badejo",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Sea bass","1"
"424","Sal marinho",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Sea salt","1"
"425",,NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Seitan","1"
"426","seitan",NULL,NULL,"1","0","2023-09-26 17:35:38","2023-09-26 17:35:38","2","Sesame seeds","1"
